distribuidor,filial_anterior,cod_vend1,nome_vend1,celula,cliente,cnpj,razao,fantasia,endereco,bairro,cidade,micro_regiao,meso_regiao,estado,regiao,cep,ibm_cliente,clube_status,tipo_cliente,banding,cod_seg,nome_seg,emissao,mes,ano,ano_mes,dt_entrega,produto,descricao,classe,familia,tier,aplicacao,origem_prod,tipo_sh,volume,cfop,numero_nf,serie,quantidade,vol_total,fat_bruto,fat_liquido,liquido_shell,custo,ibm_distribuidor,tipo_global,ibm_shell,embalagem,cod_vend2,armazem,grupo_alvorada,rede_top,segmentacao,troca_oleo,pitstop,cod_supervisor,nome_supervisor,cod_gerente,nome_gerente,combo_descri,combo_cod,peso_bruto,transportadora,custo_repo,cod_ibge,cond_pgto,prazo_med,tipo_prod1
Nacional,NACIONAL / MATRIZ / ES,250022,JESSICA SOUZA MEDEIROS,JESSICA SOUZA MEDEIROS,00919200,29127922000146,RAFAEL RODRIGUES SILVA 15132499759,RAFAEL AUTO PECAS,AVENIDA ASTECA 08,CIDADE CONTINENTALSETOR AMERICA,SERRA,,,ES,,29163557,,,B2C,,RATM,AUTOPECAS MOTOCICLETAS,15/05/2024,05,2024,2024M05,15/05/2024,44770905,ADVANCE 4T AX6 10W-30 (SL/MA2) CX 12X1L,OLEO,ADVANC,ADVANCE 4T AX6,Engine Oils - Motorcycle,Sint tico,Premium,12.0,5656,000016398,001,1,12.0,273.89,248.55,0,153.91,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,05002,007 - 20/40DD,30,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00609901,30551485000172,AUTO POSTO JAZAO LTDA,AUTO POSTO JAZAO LTD,ROD GOVERNADOR MARIO COVAS KM 308,JUCU,VIANA,,,ES,,29130000,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,15/05/2024,05,2024,2024M05,  /  /    ,43615905,HELIX ULTRA PROF AG 0W20 GF6A D1G3 12x1L,OLEO,HELIX,HELIX ULTRA PROF,consumer,Sint tico,Premium,12.0,5655,000016399,001,2,24.0,765.6,694.78,0,397.01,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.56,000003 - NOSSO CARRO,0,05101,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00609901,30551485000172,AUTO POSTO JAZAO LTDA,AUTO POSTO JAZAO LTD,ROD GOVERNADOR MARIO COVAS KM 308,JUCU,VIANA,,,ES,,29130000,,,VAREJO,,RPSR,POSTOS SHELL ESTRADA,15/05/2024,05,2024,2024M05,  /  /    ,44422855,RIMULA R3 EXTRA 15W40 CI-4 FR 20L,OLEO,RIMULA,RIMULA R3 EXTRA,Transport,Mineral,Mainstream,20.0,5655,000016399,001,10,200.0,3526.5,3200.3,0,2306.2,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,18.0,000003 - NOSSO CARRO,0,05101,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250022,JESSICA SOUZA MEDEIROS,JESSICA SOUZA MEDEIROS,00551400,26932051000145,RP COMERCIO E SERVICOS AUTOMOTIVOS LTDA,RP COMERCIO E SERVIC,AV PRIMEIRA AVENIDA 26,PARQUE RESIDENCIAL LARANJEIRAS,SERRA,,,ES,,29165155,,OK,B2C,M,RATV,AUTOPECAS VEICULOS,15/05/2024,05,2024,2024M05,  /  /    ,43135905,HELIX HX8 SP GF6 5W-30 CX 12X1L NEW,OLEO,HELIX,HELIX HX8 SP,consumer,Sint tico,Premium,12.0,5655,000016400,001,4,48.0,1195.2,1084.64,0,664.71,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,M,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.56,000003 - NOSSO CARRO,0,05002,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00617401,01635041000117,ITAPARICA PETROLEO E COMERCIO LTDA,POSTO NOVAMARCA,ROD DO SOL 45 LOTE 1 E 2 QUADRA 09 LOTEAMENTO ITAPARICA,PRAIA DE ITAPARICA,VILA VELHA,,,ES,,29102023,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,15/05/2024,05,2024,2024M05,  /  /    ,41064905,HELIX HX3 20W50 SL CX 12X1L,OLEO,HELIX,HELIX HX3,Consumer,Mineral,Mainstream,12.0,5655,000016401,001,3,36.0,719.28,652.74,0,427.38,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.692,000003 - NOSSO CARRO,0,05200,019 - 28/42,35,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00617401,01635041000117,ITAPARICA PETROLEO E COMERCIO LTDA,POSTO NOVAMARCA,ROD DO SOL 45 LOTE 1 E 2 QUADRA 09 LOTEAMENTO ITAPARICA,PRAIA DE ITAPARICA,VILA VELHA,,,ES,,29102023,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,15/05/2024,05,2024,2024M05,  /  /    ,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5655,000016401,001,3,36.0,788.4,715.48,0,473.28,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.572,000003 - NOSSO CARRO,0,05200,019 - 28/42,35,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00617401,01635041000117,ITAPARICA PETROLEO E COMERCIO LTDA,POSTO NOVAMARCA,ROD DO SOL 45 LOTE 1 E 2 QUADRA 09 LOTEAMENTO ITAPARICA,PRAIA DE ITAPARICA,VILA VELHA,,,ES,,29102023,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,15/05/2024,05,2024,2024M05,  /  /    ,41077905,HELIX HX8 PROFESSIONAL AF 5W30 CX 12X1L,OLEO,HELIX,HELIX HX8,-,Sintetico,Premium,12.0,5655,000016401,001,3,36.0,1211.64,1099.56,0,596.12,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.511,000003 - NOSSO CARRO,0,05200,019 - 28/42,35,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00617401,01635041000117,ITAPARICA PETROLEO E COMERCIO LTDA,POSTO NOVAMARCA,ROD DO SOL 45 LOTE 1 E 2 QUADRA 09 LOTEAMENTO ITAPARICA,PRAIA DE ITAPARICA,VILA VELHA,,,ES,,29102023,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,15/05/2024,05,2024,2024M05,  /  /    ,40137905,HELIX PROTECT V 5W30 SP/GF6 CX 12X1L,OLEO,HELIX,HELIX PROTECT V,consumer,Sint tico,Premium,12.0,5655,000016401,001,5,60.0,1873.55,1700.25,0,922.4,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.56,000003 - NOSSO CARRO,0,05200,019 - 28/42,35,SH
Nacional,NACIONAL / MATRIZ / ES,250030,ITALO FRANGILO BARBOSA,ITALO FRANGILO BARBOSA,00818400,46861627000138,MAIQUI DE CARVALHO BOSSER 15310962719,MASTER MOTOS,10 R HERMIRO MACHADO,PIACU,MUNIZ FREIRE,,,ES,,29386000,,,B2C,,RATM,AUTOPECAS MOTOCICLETAS,15/05/2024,05,2024,2024M05,16/05/2024,45297905,ADVANCE 4T AX5 20W-50 SL/ MA CX. 12X1L,OLEO,ADVANC,ADVANCE 4T AX5,Consumer,Mineral,Mainstream,12.0,5656,000016402,001,3,36.0,724.65,657.62,0,414.93,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,10.68,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,03700,003 - 30/60/90 DD,60,SH
Nacional,NACIONAL / MATRIZ / ES,250030,ITALO FRANGILO BARBOSA,ITALO FRANGILO BARBOSA,00818400,46861627000138,MAIQUI DE CARVALHO BOSSER 15310962719,MASTER MOTOS,10 R HERMIRO MACHADO,PIACU,MUNIZ FREIRE,,,ES,,29386000,,,B2C,,RATM,AUTOPECAS MOTOCICLETAS,15/05/2024,05,2024,2024M05,16/05/2024,44770905,ADVANCE 4T AX6 10W-30 (SL/MA2) CX 12X1L,OLEO,ADVANC,ADVANCE 4T AX6,Engine Oils - Motorcycle,Sint tico,Premium,12.0,5656,000016402,001,3,36.0,797.13,723.39,0,461.72,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,03700,003 - 30/60/90 DD,60,SH
Nacional,NACIONAL / MATRIZ / ES,250030,ITALO FRANGILO BARBOSA,ITALO FRANGILO BARBOSA,00900200,48289652000114,F N O V COMERCIO DE PECAS LTDA,BR AUTO PECAS IRUPI,RUA PREFEITO WELPHANE MACHADO 351,LAURENTINO ANTONIO DE FARIA,IRUPI,,,ES,,29398000,,OK,B2C,,RATV,AUTOPECAS VEICULOS,15/05/2024,05,2024,2024M05,16/05/2024,44421855,RIMULA R3 MULTI CH4 15W40 FR 20L,OLEO,RIMULA,RIMULA R3 MULTI,consumer,Mineral,Mainstream,20.0,5655,000016403,001,6,120.0,1962.96,1781.39,0,1307.11,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,18.0,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02652,042 - 30/60/90/120DDL,75,SH
Nacional,NACIONAL / MATRIZ / ES,250030,ITALO FRANGILO BARBOSA,ITALO FRANGILO BARBOSA,00900200,48289652000114,F N O V COMERCIO DE PECAS LTDA,BR AUTO PECAS IRUPI,RUA PREFEITO WELPHANE MACHADO 351,LAURENTINO ANTONIO DE FARIA,IRUPI,,,ES,,29398000,,OK,B2C,,RATV,AUTOPECAS VEICULOS,15/05/2024,05,2024,2024M05,16/05/2024,44414855,RIMULA RT4 X 15W40 SHELL FR 20L,OLEO,RIMULA,RIMULA RT4X,Transport,Mineral,Mainstream,20.0,5655,000016403,001,1,20.0,356.84,323.83,0,242.78,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,17.596,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02652,042 - 30/60/90/120DDL,75,SH
Nacional,NACIONAL / MATRIZ / ES,250030,ITALO FRANGILO BARBOSA,ITALO FRANGILO BARBOSA,00900200,48289652000114,F N O V COMERCIO DE PECAS LTDA,BR AUTO PECAS IRUPI,RUA PREFEITO WELPHANE MACHADO 351,LAURENTINO ANTONIO DE FARIA,IRUPI,,,ES,,29398000,,OK,B2C,,RATV,AUTOPECAS VEICULOS,15/05/2024,05,2024,2024M05,16/05/2024,41076905,HELIX HX8 PROFESSIONAL AV 5W40 CX 12X1L,OLEO,HELIX,HELIX HX8,Consumer,Sintetico,Premium,12.0,5655,000016403,001,1,12.0,419.88,381.04,0,222.76,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.28,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02652,042 - 30/60/90/120DDL,75,SH
Nacional,NACIONAL / MATRIZ / ES,250030,ITALO FRANGILO BARBOSA,ITALO FRANGILO BARBOSA,00900200,48289652000114,F N O V COMERCIO DE PECAS LTDA,BR AUTO PECAS IRUPI,RUA PREFEITO WELPHANE MACHADO 351,LAURENTINO ANTONIO DE FARIA,IRUPI,,,ES,,29398000,,OK,B2C,,RATV,AUTOPECAS VEICULOS,15/05/2024,05,2024,2024M05,16/05/2024,45283855,SPIRAX S4 TXM FR. 20LT.,OLEO,SPIRAX,SPIRAX S4,Transport,Mineral,Mainstream,20.0,5655,000016403,001,1,20.0,494.68,448.92,0,283.61,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,17.64,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02652,042 - 30/60/90/120DDL,75,SH
Nacional,NACIONAL / MATRIZ / ES,250030,ITALO FRANGILO BARBOSA,ITALO FRANGILO BARBOSA,00900200,48289652000114,F N O V COMERCIO DE PECAS LTDA,BR AUTO PECAS IRUPI,RUA PREFEITO WELPHANE MACHADO 351,LAURENTINO ANTONIO DE FARIA,IRUPI,,,ES,,29398000,,OK,B2C,,RATV,AUTOPECAS VEICULOS,15/05/2024,05,2024,2024M05,16/05/2024,45297905,ADVANCE 4T AX5 20W-50 SL/ MA CX. 12X1L,OLEO,ADVANC,ADVANCE 4T AX5,Consumer,Mineral,Mainstream,12.0,5655,000016403,001,1,12.0,241.55,219.21,0,138.31,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,10.68,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02652,042 - 30/60/90/120DDL,75,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00612601,08788618000170,J S PETROLEO E COMERCIO LTDA,J S PETROLEO E COMER,AV DANTE MICHELINI 2461,MATA DA PRIA,VITORIA,,,ES,,29066430,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,15/05/2024,05,2024,2024M05,16/05/2024,41064905,HELIX HX3 20W50 SL CX 12X1L,OLEO,HELIX,HELIX HX3,Consumer,Mineral,Mainstream,12.0,5655,000016404,001,1,12.0,239.76,217.58,0,142.46,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.692,000003 - NOSSO CARRO,0,05309,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00612601,08788618000170,J S PETROLEO E COMERCIO LTDA,J S PETROLEO E COMER,AV DANTE MICHELINI 2461,MATA DA PRIA,VITORIA,,,ES,,29066430,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,15/05/2024,05,2024,2024M05,16/05/2024,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5655,000016404,001,3,36.0,788.4,715.48,0,473.28,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.572,000003 - NOSSO CARRO,0,05309,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00612601,08788618000170,J S PETROLEO E COMERCIO LTDA,J S PETROLEO E COMER,AV DANTE MICHELINI 2461,MATA DA PRIA,VITORIA,,,ES,,29066430,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,15/05/2024,05,2024,2024M05,16/05/2024,41098905,HELIX ULTRA ECT C2 5W30 CX 12X1L,OLEO,HELIX,HELIX ULTRA,consumer,Sint tico,Premium,12.0,5655,000016404,001,3,36.0,1234.8,1120.58,0,663.22,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.092,000003 - NOSSO CARRO,0,05309,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00612601,08788618000170,J S PETROLEO E COMERCIO LTDA,J S PETROLEO E COMER,AV DANTE MICHELINI 2461,MATA DA PRIA,VITORIA,,,ES,,29066430,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,15/05/2024,05,2024,2024M05,16/05/2024,43135905,HELIX HX8 SP GF6 5W-30 CX 12X1L NEW,OLEO,HELIX,HELIX HX8 SP,consumer,Sint tico,Premium,12.0,5655,000016404,001,7,84.0,2091.6,1898.12,0,1163.24,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.56,000003 - NOSSO CARRO,0,05309,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00612601,08788618000170,J S PETROLEO E COMERCIO LTDA,J S PETROLEO E COMER,AV DANTE MICHELINI 2461,MATA DA PRIA,VITORIA,,,ES,,29066430,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,15/05/2024,05,2024,2024M05,16/05/2024,41077905,HELIX HX8 PROFESSIONAL AF 5W30 CX 12X1L,OLEO,HELIX,HELIX HX8,-,Sintetico,Premium,12.0,5655,000016404,001,2,24.0,806.76,732.14,0,397.41,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.511,000003 - NOSSO CARRO,0,05309,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250022,JESSICA SOUZA MEDEIROS,JESSICA SOUZA MEDEIROS,00856800,45339556000145,THIAGO DE JESUS KRUGER 19842073777,THIAGO DE JESUS KRUG,R GOVERNADOR VALADARES 122,NOVA CARAPINA I,SERRA,,,ES,,29170033,,,B2C,,ROMM,OFICINAS DE MOTOS,15/05/2024,05,2024,2024M05,16/05/2024,44770905,ADVANCE 4T AX6 10W-30 (SL/MA2) CX 12X1L,OLEO,ADVANC,ADVANCE 4T AX6,Engine Oils - Motorcycle,Sint tico,Premium,12.0,5656,000016405,001,1,12.0,265.72,241.15,0,153.91,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.56,-,0,05002,007 - 20/40DD,30,SH
Nacional,NACIONAL / MATRIZ / ES,250022,JESSICA SOUZA MEDEIROS,JESSICA SOUZA MEDEIROS,00856800,45339556000145,THIAGO DE JESUS KRUGER 19842073777,THIAGO DE JESUS KRUG,R GOVERNADOR VALADARES 122,NOVA CARAPINA I,SERRA,,,ES,,29170033,,,B2C,,ROMM,OFICINAS DE MOTOS,15/05/2024,05,2024,2024M05,16/05/2024,45297905,ADVANCE 4T AX5 20W-50 SL/ MA CX. 12X1L,OLEO,ADVANC,ADVANCE 4T AX5,Consumer,Mineral,Mainstream,12.0,5656,000016405,001,1,12.0,238.8,216.71,0,138.31,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.68,-,0,05002,007 - 20/40DD,30,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00606101,03070189000187,AUTO POSTO PEDRA MENINA LTDA,AUTO POSTO PEDRA MEN,RUA PROJETADA S/N�,PEDRA MENINA,DORES DO RIO PRETO,,,ES,,29580000,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,15/05/2024,05,2024,2024M05,  /  /    ,41098905,HELIX ULTRA ECT C2 5W30 CX 12X1L,OLEO,HELIX,HELIX ULTRA,consumer,Sint tico,Premium,12.0,5655,000016406,001,7,84.0,2881.2,2614.69,0,1547.5,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.092,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02009,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00606101,03070189000187,AUTO POSTO PEDRA MENINA LTDA,AUTO POSTO PEDRA MEN,RUA PROJETADA S/N�,PEDRA MENINA,DORES DO RIO PRETO,,,ES,,29580000,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,15/05/2024,05,2024,2024M05,  /  /    ,43615905,HELIX ULTRA PROF AG 0W20 GF6A D1G3 12x1L,OLEO,HELIX,HELIX ULTRA PROF,consumer,Sint tico,Premium,12.0,5655,000016406,001,3,36.0,1148.4,1042.17,0,595.52,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02009,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250012,NUBIA SOUZA AZEVEDO,NUBIA SOUZA AZEVEDO,00338201,28128171000110,ZACARIAS FERNANDES MOCA FERRAGENS LTDAM,ZACARIAS FERNANDES M,AV PRES.FLORENTINO AVIDOS N�335,PARQUE MOSCOSO,VITORIA,,,ES,,29018190,,,B2C,,RATV,AUTOPECAS VEICULOS,15/05/2024,05,2024,2024M05,16/05/2024,45658855,OMALA S2 G 150 FR. 20LT.,OLEO,OMALA,OMALA S2,Industry,Mineral,Mainstream,20.0,5655,000016407,001,1,20.0,1025.32,930.48,0,572.01,005654,Mainstream,7005654,EMBALADO  ,250028,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,17.94,000003 - NOSSO CARRO,0,05309,022 - 30/60DDL,45,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00081804,27942085004413,COOPERATIVA AGROPECUARIA CENTRO SERRANA,NATER COOP,ROD DALMACIO ESPINDULA N�275 - LJ B,CENTRO,SANTA MARIA DE JETIBA,,,ES,,29645000,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,15/05/2024,05,2024,2024M05,16/05/2024,41064905,HELIX HX3 20W50 SL CX 12X1L,OLEO,HELIX,HELIX HX3,Consumer,Mineral,Mainstream,12.0,5655,000016408,001,2,24.0,479.52,435.17,0,284.92,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.692,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04559,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00081804,27942085004413,COOPERATIVA AGROPECUARIA CENTRO SERRANA,NATER COOP,ROD DALMACIO ESPINDULA N�275 - LJ B,CENTRO,SANTA MARIA DE JETIBA,,,ES,,29645000,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,15/05/2024,05,2024,2024M05,16/05/2024,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5655,000016408,001,3,36.0,788.4,715.47,0,473.28,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.572,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04559,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00081804,27942085004413,COOPERATIVA AGROPECUARIA CENTRO SERRANA,NATER COOP,ROD DALMACIO ESPINDULA N�275 - LJ B,CENTRO,SANTA MARIA DE JETIBA,,,ES,,29645000,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,15/05/2024,05,2024,2024M05,16/05/2024,41076905,HELIX HX8 PROFESSIONAL AV 5W40 CX 12X1L,OLEO,HELIX,HELIX HX8,Consumer,Sintetico,Premium,12.0,5655,000016408,001,1,12.0,419.88,381.04,0,222.77,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.28,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04559,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00081804,27942085004413,COOPERATIVA AGROPECUARIA CENTRO SERRANA,NATER COOP,ROD DALMACIO ESPINDULA N�275 - LJ B,CENTRO,SANTA MARIA DE JETIBA,,,ES,,29645000,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,15/05/2024,05,2024,2024M05,16/05/2024,41110905,HELIX HX7 10W40 SP 12X1L,OLEO,HELIX,HELIX HX7,consumer,Sint tico,Premium,12.0,5655,000016408,001,1,12.0,314.37,285.29,0,161.65,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04559,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00081804,27942085004413,COOPERATIVA AGROPECUARIA CENTRO SERRANA,NATER COOP,ROD DALMACIO ESPINDULA N�275 - LJ B,CENTRO,SANTA MARIA DE JETIBA,,,ES,,29645000,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,15/05/2024,05,2024,2024M05,16/05/2024,43135905,HELIX HX8 SP GF6 5W-30 CX 12X1L NEW,OLEO,HELIX,HELIX HX8 SP,consumer,Sint tico,Premium,12.0,5655,000016408,001,1,12.0,298.8,271.16,0,166.18,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04559,006 - 28/42/56 DD,42,SH
